timestamp,src,dst,protocol,smac,dmac,cs1,cs1Label
May 29 2018 22:26:29 UTC,137.54.125.254,47.88.85.201,tcp,a8:d0:e5:e1:1f:1a,12:34:56:12:34:56,Android.Malware.Fyec,sname
May 29 2018 22:26:29 UTC,137.54.125.254,47.88.85.201,tcp,a8:d0:e5:e1:1f:1a,12:34:56:12:34:56,Android.Malware.Fyec,sname
May 29 2018 22:28:06 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:28:06 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:43:44 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:43:44 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:45:29 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:45:29 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:45:36 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:45:36 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:59:36 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:59:36 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
